Observation_id,Behaviour,Modifier,Phase,Behaviour_duration_by_Phase
Pudding_FC_31102022_1020,Hab,NA,Habituation,243
Pudding_FC_31102022_1020,Pre,With kin,Habituation,12
Pudding_FC_31102022_1020,Rst,With kin,Habituation,144
Pudding_FC_31102022_1020,Vig,Short Neck,Habituation,39
Pudding_FC_31102022_1020,Pre,With kin,Silence_1,11
Pudding_FC_31102022_1020,Rst,With kin,Silence_1,35
Pudding_FC_31102022_1020,Vig,Short Neck,Silence_1,23
Pudding_FC_31102022_1020,Pre,With kin,Silence_3,62
Pudding_FC_31102022_1020,Vig,Long neck,Silence_3,31
Pudding_FC_31102022_1020,Vig,Mid neck,Silence_3,10
Pudding_FRF_31102022_0902,Dhb,NA,Dishabituation,248
Pudding_FRF_31102022_0902,Mov,Away from speaker,Dishabituation,20
Pudding_FRF_31102022_0902,Pre,With kin,Dishabituation,149
Pudding_FRF_31102022_0902,Vig,Mid neck,Dishabituation,30
Pudding_FRF_31102022_0902,Vig,Short Neck,Dishabituation,4
Pudding_FRF_31102022_0902,Eat,With kin,Habituation,49
Pudding_FRF_31102022_0902,Mov,Away from speaker,Habituation,60
Pudding_FRF_31102022_0902,Mov,Towards speaker,Habituation,6
Pudding_FRF_31102022_0902,Vig,Long neck,Habituation,46
Pudding_FRF_31102022_0902,Vig,Mid neck,Habituation,41
Pudding_FRF_31102022_0902,Eat,With kin,Silence_1,22
Pudding_FRF_31102022_0902,Mov,Towards speaker,Silence_1,4
Pudding_FRF_31102022_0902,Vig,Long neck,Silence_1,3
Pudding_FRF_31102022_0902,Mov,Away from speaker,Silence_2,26
Pudding_FRF_31102022_0902,Vig,Mid neck,Silence_2,27
Pudding_FRF_31102022_0902,Pre,With kin,Silence_3,15
Pudding_FRF_31102022_0902,Vig,Short Neck,Silence_3,5
Pudding_PRF_29102022_0953,Dhb,NA,Dishabituation,248
Pudding_PRF_29102022_0953,Eat,With kin,Dishabituation,54
Pudding_PRF_29102022_0953,Mov,Away from speaker,Dishabituation,15
Pudding_PRF_29102022_0953,Pre,With kin,Dishabituation,8
Pudding_PRF_29102022_0953,Rst,With kin,Dishabituation,26
Pudding_PRF_29102022_0953,Vig,Short Neck,Dishabituation,18
Pudding_PRF_29102022_0953,Hab,NA,Habituation,245
Romy_FC_14112022_0915,Dhb,NA,Dishabituation,248
Romy_FC_14112022_0915,Hab,NA,Habituation,252
Romy_FC_14112022_0915,Rst,Alone,Habituation,170
Romy_FC_14112022_0915,Vig,Short Neck,Habituation,2
Romy_FC_14112022_0915,Mov,Towards speaker,Silence_1,7
Romy_FC_14112022_0915,Pre,Alone,Silence_1,12
Romy_FC_14112022_0915,Rst,Alone,Silence_1,33
Romy_FC_14112022_0915,Vig,Short Neck,Silence_1,29
Romy_FRF_19112022_1455,Dhb,NA,Dishabituation,245
Romy_FRF_19112022_1455,Eat,Alone,Dishabituation,48
Romy_FRF_19112022_1455,Eat,With kin,Dishabituation,34
Romy_FRF_19112022_1455,Mov,Away from speaker,Dishabituation,26
Romy_FRF_19112022_1455,Pre,Alone,Dishabituation,7
Romy_FRF_19112022_1455,Vig,Mid neck,Dishabituation,94
Romy_FRF_19112022_1455,Eat,Alone,Habituation,24
Romy_FRF_19112022_1455,Hab,NA,Habituation,253
Romy_FRF_19112022_1455,Mov,Away from speaker,Habituation,83
Romy_FRF_19112022_1455,Mov,Towards speaker,Habituation,24
Romy_FRF_19112022_1455,Pre,Alone,Habituation,4
Romy_FRF_19112022_1455,Vig,Long neck,Habituation,6
Romy_FRF_19112022_1455,Vig,Mid neck,Habituation,67
Romy_FRF_19112022_1455,Vig,Short Neck,Habituation,131
Romy_FRF_19112022_1455,Mov,Towards speaker,Silence_2,23
Romy_FRF_19112022_1455,Vig,Long neck,Silence_2,4
Romy_FRF_19112022_1455,Ass,Kin,Silence_3,46
Romy_FRF_19112022_1455,Eat,With kin,Silence_3,22
Romy_FRF_19112022_1455,Mov,Away from speaker,Silence_3,16
Romy_FRF_19112022_1455,Vig,Mid neck,Silence_3,17
Romy_PRF_13112022_0938,Dhb,NA,Dishabituation,247
Romy_PRF_13112022_0938,Hab,NA,Habituation,246
Romy_PRF_13112022_0938,Pre,With kin,Silence_2,5
Romy_PRF_13112022_0938,Vig,Mid neck,Silence_2,6
Rosenrot_FC_15112022_0941,Eat,With kin,Dishabituation,176
Rosenrot_FC_15112022_0941,Mov,Away from speaker,Dishabituation,18
Rosenrot_FC_15112022_0941,Vig,Mid neck,Dishabituation,17
Rosenrot_FC_15112022_0941,Hab,NA,Habituation,259
Rosenrot_FC_15112022_0941,Mov,Away from speaker,Habituation,149
Rosenrot_FC_15112022_0941,Mov,Towards speaker,Habituation,7
Rosenrot_FC_15112022_0941,Pre,With kin,Habituation,14
Rosenrot_FC_15112022_0941,Vig,Long neck,Habituation,41
Rosenrot_FC_15112022_0941,Vig,Mid neck,Habituation,88
Rosenrot_FC_15112022_0941,Vig,Short Neck,Habituation,6
Rosenrot_FC_15112022_0941,Mov,Towards speaker,Silence_1,12
Rosenrot_FC_15112022_0941,Pre,With kin,Silence_1,58
Rosenrot_FC_15112022_0941,Eat,With kin,Silence_3,21
Rosenrot_FC_15112022_0941,Vig,Mid neck,Silence_3,33
Rosenrot_FC_18102022_1100,Dhb,NA,Dishabituation,202
Rosenrot_FC_18102022_1100,Mov,Away from speaker,Dishabituation,86
Rosenrot_FC_18102022_1100,Mov,Towards speaker,Dishabituation,7
Rosenrot_FC_18102022_1100,Vig,Mid neck,Dishabituation,18
Rosenrot_FC_18102022_1100,Vig,Short Neck,Dishabituation,103
Rosenrot_FC_18102022_1100,Eat,With kin,Habituation,42
Rosenrot_FC_18102022_1100,Hab,NA,Habituation,250
Rosenrot_FC_18102022_1100,Mov,Away from speaker,Habituation,86
Rosenrot_FC_18102022_1100,Vig,Long neck,Habituation,28
Rosenrot_FRF_20112022_0930,Dhb,NA,Dishabituation,245
Rosenrot_FRF_20112022_0930,Eat,With kin,Dishabituation,121
Rosenrot_FRF_20112022_0930,Mov,Away from speaker,Dishabituation,11
Rosenrot_FRF_20112022_0930,Eat,With kin,Habituation,33
Rosenrot_FRF_20112022_0930,Mov,Away from speaker,Habituation,77
Rosenrot_FRF_20112022_0930,Mov,Towards speaker,Habituation,6
Rosenrot_FRF_20112022_0930,Pre,With kin,Habituation,30
Rosenrot_FRF_20112022_0930,Vig,Mid neck,Habituation,104
Rosenrot_FRF_20112022_0930,Vig,Short Neck,Habituation,32
Rosenrot_FRF_20112022_0930,Mov,Away from speaker,Silence_2,33
Rosenrot_FRF_20112022_0930,Mov,Towards speaker,Silence_2,10
Rosenrot_FRF_20112022_0930,Ass,Kin,Silence_3,10
Rosenrot_FRF_20112022_0930,Eat,Alone,Silence_3,12
Rosenrot_FRF_20112022_0930,Mov,Away from speaker,Silence_3,21
Rosenrot_FRF_20112022_0930,Mov,Towards speaker,Silence_3,13
Rosenrot_FRF_20112022_0930,Vig,Long neck,Silence_3,26
Rosenrot_FRF_31102022_0931,Dhb,NA,Dishabituation,247
Rosenrot_FRF_31102022_0931,Pre,With kin,Dishabituation,50
Rosenrot_FRF_31102022_0931,Vig,Mid neck,Dishabituation,39
Rosenrot_FRF_31102022_0931,Hab,NA,Habituation,252
Rosenrot_FRF_31102022_0931,Rst,With kin,Habituation,105
Rosenrot_FRF_31102022_0931,Vig,Mid neck,Habituation,24
Rosenrot_FRF_31102022_0931,Rst,With kin,Silence_3,29
Rosenrot_FRF_31102022_0931,Vig,Mid neck,Silence_3,13
Rosenrot_FRP_17102022_1020,Dhb,NA,Dishabituation,243
Rosenrot_FRP_17102022_1020,Mov,Towards speaker,Dishabituation,4
Rosenrot_FRP_17102022_1020,Pre,With kin,Dishabituation,59
Rosenrot_FRP_17102022_1020,Rst,With kin,Dishabituation,4
Rosenrot_FRP_17102022_1020,Vig,Mid neck,Dishabituation,50
Rosenrot_FRP_17102022_1020,Vig,Short Neck,Dishabituation,73
Rosenrot_FRP_17102022_1020,Hab,NA,Habituation,252
Rosenrot_FRP_17102022_1020,Pre,With kin,Habituation,53
Rosenrot_FRP_17102022_1020,Vig,Mid neck,Habituation,16
Rosenrot_FRP_17102022_1020,Vig,Short Neck,Habituation,30
Rosenrot_FRP_17102022_1020,Mov,Away from speaker,Silence_1,8
Rosenrot_FRP_17102022_1020,Pre,With kin,Silence_1,13
Rosenrot_FRP_17102022_1020,Vig,Mid neck,Silence_1,3
Rosenrot_FRP_17102022_1020,Vig,Short Neck,Silence_1,79
Rosenrot_FRP_17102022_1020,Pre,With kin,Silence_2,12
Rosenrot_FRP_17102022_1020,Vig,Short Neck,Silence_2,7
Rosenrot_PRF_13112022_1006,Dhb,NA,Dishabituation,246
Rosenrot_PRF_13112022_1006,Hab,NA,Habituation,245
Rosenrot_PRF_13112022_1006,Rst,With kin,Habituation,66
Rosenrot_PRF_13112022_1006,Vig,Short Neck,Habituation,126
Rosenrot_PRF_13112022_1006,Mov,Away from speaker,Silence_1,32
Rosenrot_PRF_13112022_1006,Rst,With kin,Silence_1,6
Rosenrot_PRF_13112022_1006,Vig,Short Neck,Silence_1,23
Rubezahl_FC_15102022_1532,Eat,With kin,Dishabituation,90
Rubezahl_FC_15102022_1532,Mov,Away from speaker,Dishabituation,94
Rubezahl_FC_15102022_1532,Pre,With kin,Dishabituation,38
Rubezahl_FC_15102022_1532,Vig,Long neck,Dishabituation,3
Rubezahl_FC_15102022_1532,Vig,Mid neck,Dishabituation,94
Rubezahl_FC_15102022_1532,Eat,With kin,Habituation,44
Rubezahl_FC_15102022_1532,Hab,NA,Habituation,246
Rubezahl_FC_15102022_1532,Mov,Away from speaker,Habituation,3
Rubezahl_FC_15102022_1532,Vig,Mid neck,Habituation,20
Rubezahl_FC_15102022_1532,Mov,Away from speaker,Silence_1,3
Rubezahl_FC_15102022_1532,Vig,Mid neck,Silence_1,3
Rubezahl_FC_15102022_1532,Eat,With kin,Silence_3,7
Rubezahl_FC_15102022_1532,Mov,Away from speaker,Silence_3,8
Rubezahl_FC_15102022_1532,Mov,Towards speaker,Silence_3,19
Rubezahl_FRF_29102022_1043,Dhb,NA,Dishabituation,244
Rubezahl_FRF_29102022_1043,Eat,With kin,Dishabituation,5
Rubezahl_FRF_29102022_1043,Pre,With kin,Dishabituation,127
Rubezahl_FRF_29102022_1043,Vig,Mid neck,Dishabituation,7
Rubezahl_FRF_29102022_1043,Vig,Short Neck,Dishabituation,53
Rubezahl_FRF_29102022_1043,Hab,NA,Habituation,246
Rubezahl_FRF_29102022_1043,Pre,With kin,Habituation,5
Rubezahl_FRF_29102022_1043,Rst,With kin,Habituation,26
Rubezahl_FRF_29102022_1043,Vig,Mid neck,Habituation,24
Rubezahl_FRF_29102022_1043,Vig,Short Neck,Habituation,9
Rubezahl_FRF_29102022_1043,Vig,Short Neck,Silence_1,41
Rubezahl_FRF_29102022_1043,Pre,With kin,Silence_2,9
Rubezahl_FRF_29102022_1043,Vig,Mid neck,Silence_2,9
Rubezahl_FRF_29102022_1043,Vig,Short Neck,Silence_2,5
Rubezahl_FRF_29102022_1043,Pre,With kin,Silence_3,13
Rubezahl_FRF_29102022_1043,Rst,With kin,Silence_3,10
Rubezahl_FRF_29102022_1043,Vig,Short Neck,Silence_3,15
Rubezahl_FRP_22102022_1810,Pre,With kin,Dishabituation,64
Rubezahl_FRP_22102022_1810,Rst,With kin,Dishabituation,4
Rubezahl_FRP_22102022_1810,Vig,Short Neck,Dishabituation,69
Rubezahl_FRP_22102022_1810,Hab,NA,Habituation,245
Rubezahl_FRP_22102022_1810,Mov,Away from speaker,Habituation,107
Rubezahl_FRP_22102022_1810,Pre,With kin,Habituation,122
Rubezahl_FRP_22102022_1810,Vig,Mid neck,Habituation,51
Rubezahl_FRP_22102022_1810,Vig,Short Neck,Habituation,72
Rubezahl_FRP_22102022_1810,Ass,Kin,Silence_1,81
Rubezahl_FRP_22102022_1810,Eat,With kin,Silence_1,7
Rubezahl_FRP_22102022_1810,Mov,Away from speaker,Silence_1,71
Rubezahl_FRP_22102022_1810,Mov,Towards speaker,Silence_1,5
Rubezahl_FRP_22102022_1810,Pre,With kin,Silence_1,10
Rubezahl_FRP_22102022_1810,Vig,Mid neck,Silence_1,31
Rubezahl_FRP_22102022_1810,Vig,Short Neck,Silence_1,36
Rubezahl_FRP_22102022_1810,Pre,With kin,Silence_2,7
Rubezahl_FRP_22102022_1810,Rst,With kin,Silence_2,5
Rubezahl_FRP_22102022_1810,Vig,Short Neck,Silence_2,12
Rubezahl_FRP_22102022_1810,Mov,Away from speaker,Silence_3,64
Rubezahl_FRP_22102022_1810,Vig,Short Neck,Silence_3,64
Taras_FC_08112022_1000,Dhb,NA,Dishabituation,245
Taras_FC_08112022_1000,Pre,With kin,Dishabituation,17
Taras_FC_08112022_1000,Hab,NA,Habituation,250
Taras_FC_08112022_1000,Mov,Away from speaker,Habituation,29
Taras_FC_08112022_1000,Pre,With kin,Habituation,12
Taras_FC_08112022_1000,Rst,With kin,Habituation,7
Taras_FC_08112022_1000,Vig,Mid neck,Habituation,11
Taras_FC_08112022_1000,Pre,With kin,Silence_1,2
Taras_FC_08112022_1000,Vig,Short Neck,Silence_1,13
Taras_FC_08112022_1000,Rst,With kin,Silence_3,62
Taras_FC_08112022_1000,Vig,Short Neck,Silence_3,3
Taras_FRP_11112022_0843,Dhb,NA,Dishabituation,246
Taras_FRP_11112022_0843,Mov,Away from speaker,Dishabituation,19
Taras_FRP_11112022_0843,Pre,With kin,Dishabituation,115
Taras_FRP_11112022_0843,Vig,Mid neck,Dishabituation,31
Taras_FRP_11112022_0843,Vig,Short Neck,Dishabituation,50
Taras_FRP_11112022_0843,Eat,With kin,Habituation,80
Taras_FRP_11112022_0843,Hab,NA,Habituation,256
Taras_FRP_11112022_0843,Mov,Away from speaker,Habituation,55
Taras_FRP_11112022_0843,Pre,With kin,Habituation,4
Taras_FRP_11112022_0843,Vig,Long neck,Habituation,5
Taras_FRP_11112022_0843,Vig,Mid neck,Habituation,139
Taras_FRP_11112022_0843,Vig,Short Neck,Habituation,17
Taras_FRP_11112022_0843,Eat,With kin,Silence_1,45
Taras_FRP_11112022_0843,Vig,Mid neck,Silence_1,43
Trevor_FC_13102022_0952,Dhb,NA,Dishabituation,243
Trevor_FC_13102022_0952,Eat,With kin,Dishabituation,46
Trevor_FC_13102022_0952,Mov,Away from speaker,Dishabituation,15
Trevor_FC_13102022_0952,Vig,Long neck,Dishabituation,10
Trevor_FC_13102022_0952,Vig,Mid neck,Dishabituation,6
Trevor_FC_13102022_0952,Vig,Short Neck,Dishabituation,16
Trevor_FC_13102022_0952,Eat,With kin,Habituation,110
Trevor_FC_13102022_0952,Hab,NA,Habituation,254
Trevor_FC_13102022_0952,Mov,Away from speaker,Habituation,2
Trevor_FC_13102022_0952,Mov,Towards speaker,Habituation,13
Trevor_FC_13102022_0952,Vig,Mid neck,Habituation,74
Trevor_FC_13102022_0952,Mov,Away from speaker,Silence_1,26
Trevor_FC_13102022_0952,Vig,Long neck,Silence_1,5
Trevor_FC_13102022_0952,Vig,Mid neck,Silence_1,27
Trevor_FC_13102022_0952,Vig,Mid neck,Silence_2,8
Trevor_FC_13102022_0952,Eat,With kin,Silence_3,18
Trevor_FC_13102022_0952,Mov,Away from speaker,Silence_3,6
Trevor_FC_13102022_0952,Mov,Towards speaker,Silence_3,9
Trevor_FC_13102022_0952,Vig,Long neck,Silence_3,9
Trevor_FC_13102022_0952,Vig,Mid neck,Silence_3,21
Trevor_FRF_30102022_0919,Dhb,NA,Dishabituation,244
Trevor_FRF_30102022_0919,Pre,With kin,Dishabituation,12
Trevor_FRF_30102022_0919,Rst,With kin,Dishabituation,140
Trevor_FRF_30102022_0919,Vig,Mid neck,Dishabituation,10
Trevor_FRF_30102022_0919,Vig,Short Neck,Dishabituation,20
Trevor_FRF_30102022_0919,Hab,NA,Habituation,254
Trevor_FRF_30102022_0919,Rst,With kin,Habituation,124
Trevor_FRF_30102022_0919,Vig,Mid neck,Habituation,90
Trevor_FRF_30102022_0919,Vig,Short Neck,Habituation,12
Trevor_FRF_30102022_0919,Pre,With kin,Silence_1,23
Trevor_FRF_30102022_0919,Rst,With kin,Silence_1,41
Trevor_FRF_30102022_0919,Vig,Long neck,Silence_1,4
Trevor_FRF_30102022_0919,Vig,Mid neck,Silence_1,40
Trevor_FRF_30102022_0919,Vig,Short Neck,Silence_1,5
Trevor_FRF_30102022_0919,Pre,With kin,Silence_2,11
Trevor_FRF_30102022_0919,Pre,With kin,Silence_3,19
Trevor_FRF_30102022_0919,Vig,Long neck,Silence_3,21
Trevor_FRF_30102022_0919,Vig,Mid neck,Silence_3,12
Trevor_PRF_27102022_1050,Dhb,NA,Dishabituation,246
Trevor_PRF_27102022_1050,Mov,Away from speaker,Dishabituation,49
Trevor_PRF_27102022_1050,Pre,With kin,Dishabituation,11
Trevor_PRF_27102022_1050,Vig,Long neck,Dishabituation,26
Trevor_PRF_27102022_1050,Vig,Mid neck,Dishabituation,94
Trevor_PRF_27102022_1050,Vig,Short Neck,Dishabituation,51
Trevor_PRF_27102022_1050,Hab,NA,Habituation,246
Trevor_PRF_27102022_1050,Mov,Away from speaker,Habituation,115
Trevor_PRF_27102022_1050,Pre,With kin,Habituation,7
Trevor_PRF_27102022_1050,Vig,Long neck,Habituation,60
Trevor_PRF_27102022_1050,Vig,Mid neck,Habituation,56
Trevor_PRF_27102022_1050,Vig,Short Neck,Habituation,14
Trevor_PRF_27102022_1050,Eat,With kin,Silence_3,13
Trevor_PRF_27102022_1050,Mov,Away from speaker,Silence_3,17
Trevor_PRF_27102022_1050,Vig,Mid neck,Silence_3,20
Triton_FC_07112022_0928,Dhb,NA,Dishabituation,245
Triton_FC_07112022_0928,Pre,With kin,Dishabituation,13
Triton_FC_07112022_0928,Rst,With kin,Dishabituation,87
Triton_FC_07112022_0928,Vig,Mid neck,Dishabituation,64
Triton_FC_07112022_0928,Vig,Short Neck,Dishabituation,49
Triton_FC_07112022_0928,Hab,NA,Habituation,259
Triton_FC_07112022_0928,Mov,Away from speaker,Habituation,68
Triton_FC_07112022_0928,Pre,With kin,Habituation,31
Triton_FC_07112022_0928,Rst,With kin,Habituation,8
Triton_FC_07112022_0928,Vig,Mid neck,Habituation,59
Triton_FC_07112022_0928,Ass,Kin,Silence_1,90
Triton_FC_07112022_0928,Eat,With kin,Silence_1,60
Triton_FC_07112022_0928,Mov,Away from speaker,Silence_1,18
Triton_FC_07112022_0928,Mov,Towards speaker,Silence_1,14
Triton_FC_07112022_0928,Vig,Long neck,Silence_1,21
Triton_FC_07112022_0928,Vig,Mid neck,Silence_1,18
Triton_FC_07112022_0928,Rst,With kin,Silence_3,67
Triton_FC_07112022_0928,Vig,Short Neck,Silence_3,4
Triton_FC_14102022_0948,Dhb,NA,Dishabituation,244
Triton_FC_14102022_0948,Hab,NA,Habituation,246
Triton_FRF_23112022_1039,Dhb,NA,Dishabituation,251
Triton_FRF_23112022_1039,Eat,Alone,Dishabituation,24
Triton_FRF_23112022_1039,Eat,With kin,Dishabituation,20
Triton_FRF_23112022_1039,Mov,Away from speaker,Dishabituation,58
Triton_FRF_23112022_1039,Vig,Long neck,Dishabituation,28
Triton_FRF_23112022_1039,Vig,Mid neck,Dishabituation,137
Triton_FRF_23112022_1039,Hab,NA,Habituation,260
Triton_FRF_23112022_1039,Mov,Away from speaker,Habituation,132
Triton_FRF_23112022_1039,Mov,Towards speaker,Habituation,5
Triton_FRF_23112022_1039,Pre,With kin,Habituation,9
Triton_FRF_23112022_1039,Vig,Long neck,Habituation,45
Triton_FRF_23112022_1039,Vig,Mid neck,Habituation,190
Triton_FRF_23112022_1039,Eat,With kin,Silence_3,29
Triton_FRF_23112022_1039,Mov,Away from speaker,Silence_3,2
Triton_FRF_23112022_1039,Vig,Mid neck,Silence_3,29
Triton_FRF_29102022_1056,Dhb,NA,Dishabituation,245
Triton_FRF_29102022_1056,Eat,Alone,Dishabituation,14
Triton_FRF_29102022_1056,Eat,With kin,Dishabituation,8
Triton_FRF_29102022_1056,Mov,Away from speaker,Dishabituation,68
Triton_FRF_29102022_1056,Pre,With kin,Dishabituation,5
Triton_FRF_29102022_1056,Vig,Long neck,Dishabituation,22
Triton_FRF_29102022_1056,Vig,Mid neck,Dishabituation,50
Triton_FRF_29102022_1056,Pre,With kin,Habituation,70
Triton_FRF_29102022_1056,Vig,Long neck,Habituation,23
Triton_FRF_29102022_1056,Vig,Mid neck,Habituation,127
Triton_FRF_29102022_1056,Pre,With kin,Silence_1,53
Triton_FRF_29102022_1056,Vig,Mid neck,Silence_1,48
Triton_FRF_29102022_1056,Mov,Towards speaker,Silence_2,11
Triton_FRF_29102022_1056,Vig,Short Neck,Silence_2,14
Triton_FRF_29102022_1056,Mov,Away from speaker,Silence_3,8
Triton_FRF_29102022_1056,Pre,With kin,Silence_3,8
Triton_FRF_29102022_1056,Vig,Mid neck,Silence_3,39
Triton_FRF_29102022_1056,Vig,Short Neck,Silence_3,14
Triton_FRP_13112022_1024,Dhb,NA,Dishabituation,268
Triton_FRP_13112022_1024,Rst,With kin,Dishabituation,21
Triton_FRP_13112022_1024,Vig,Long neck,Dishabituation,90
Triton_FRP_13112022_1024,Vig,Mid neck,Dishabituation,126
Triton_FRP_13112022_1024,Hab,NA,Habituation,254
Triton_FRP_13112022_1024,Rst,With kin,Silence_1,24
Triton_FRP_13112022_1024,Vig,Mid neck,Silence_1,15
Triton_FRP_24102022_1013,Dhb,NA,Dishabituation,244
Triton_FRP_24102022_1013,Eat,With kin,Dishabituation,4
Triton_FRP_24102022_1013,Mov,Away from speaker,Dishabituation,26
Triton_FRP_24102022_1013,Eat,With kin,Habituation,96
Triton_FRP_24102022_1013,Hab,NA,Habituation,272
Triton_FRP_24102022_1013,Mov,Away from speaker,Habituation,69
Triton_FRP_24102022_1013,Mov,Towards speaker,Habituation,29
Triton_FRP_24102022_1013,Vig,Long neck,Habituation,17
Triton_FRP_24102022_1013,Vig,Mid neck,Habituation,22
Triton_FRP_24102022_1013,Eat,With kin,Silence_1,57
Triton_FRP_24102022_1013,Vig,Mid neck,Silence_1,22
Triton_FRP_24102022_1013,Rst,With kin,Silence_3,89
